task,policy,perturbation,phase,frames,delta_shoulder_pan,delta_shoulder_lift,delta_elbow_flex,delta_wrist_flex,delta_wrist_roll,delta_gripper,delta_mean,relative_mean,relative_gripper,gripper_flip_rate,natural_shoulder_pan,natural_shoulder_lift,natural_elbow_flex,natural_wrist_flex,natural_wrist_roll,natural_gripper,sigma_shoulder_pan,sigma_shoulder_lift,sigma_elbow_flex,sigma_wrist_flex,sigma_wrist_roll,sigma_gripper
eye_drops_to_shelf,smolvla,front_rotate_5deg,all,468,0.658,0.944,1.267,0.683,0.725,0.699,0.829,0.923,1.146,0.015,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,front_blank,all,468,1.019,2.232,2.567,1.484,1.315,1.312,1.655,1.793,2.152,0.0278,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,front_uniform,all,468,1.085,2.297,2.282,1.492,1.29,1.427,1.645,1.81,2.341,0.0363,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_shift_x_20,all,468,0.463,0.644,0.872,0.405,0.499,0.502,0.564,0.628,0.824,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_shift_x_40,all,468,0.534,0.771,0.979,0.487,0.633,0.469,0.646,0.713,0.769,0.0128,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_shift_x_80,all,468,0.616,0.842,1.167,0.534,0.669,0.61,0.74,0.819,1.001,0.0235,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_shift_y_40,all,468,0.527,0.712,0.895,0.432,0.51,0.429,0.584,0.642,0.705,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_zoom_out_10pct,all,468,0.538,0.671,0.913,0.455,0.602,0.47,0.608,0.681,0.771,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_zoom_in_10pct,all,468,0.471,0.809,0.913,0.445,0.54,0.527,0.617,0.679,0.864,0.0128,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_rotate_5deg,all,468,0.478,0.705,0.87,0.402,0.557,0.428,0.573,0.631,0.702,0.0085,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_blank,all,468,1.367,1.682,2.212,0.919,1.056,0.935,1.362,1.472,1.534,0.015,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,top_uniform,all,468,1.361,1.78,2.053,1.007,1.127,0.834,1.36,1.474,1.368,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_shift_x_20,all,468,0.224,0.394,0.443,0.213,0.245,0.289,0.302,0.333,0.475,0.0064,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_shift_x_40,all,468,0.205,0.323,0.376,0.177,0.186,0.252,0.253,0.28,0.413,0.0085,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_shift_x_80,all,468,0.263,0.42,0.448,0.227,0.245,0.318,0.32,0.356,0.522,0.0085,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_shift_y_40,all,468,0.221,0.387,0.429,0.251,0.255,0.39,0.322,0.369,0.64,0.0128,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_zoom_out_10pct,all,468,0.327,0.51,0.585,0.311,0.302,0.383,0.403,0.447,0.629,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_zoom_in_10pct,all,468,0.258,0.398,0.445,0.258,0.246,0.37,0.329,0.374,0.606,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_rotate_5deg,all,468,0.241,0.459,0.528,0.253,0.264,0.35,0.349,0.384,0.575,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_blank,all,468,1.066,1.677,1.52,0.887,0.926,1.317,1.232,1.39,2.161,0.0321,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,wrist_uniform,all,468,1.112,1.685,1.825,0.926,0.917,1.137,1.267,1.394,1.866,0.0278,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,all_blank,all,468,3.011,7.021,7.212,3.11,3.087,3.013,4.409,4.574,4.944,0.0491,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,all_uniform,all,468,3.2,7.396,7.47,3.382,3.15,3.146,4.624,4.802,5.162,0.0791,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,all_dark_30pct,all,468,0.382,0.638,0.767,0.367,0.428,0.342,0.487,0.527,0.562,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,all_bright_30pct,all,468,0.577,0.864,0.991,0.575,0.641,0.554,0.7,0.78,0.91,0.0107,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
eye_drops_to_shelf,smolvla,all_blur_sigma2,all,468,1.14,1.845,1.903,1.021,1.086,1.128,1.354,1.488,1.851,0.0321,0.744,1.525,1.454,0.716,0.679,0.609,21.84,48.19,46.53,16.17,24.8,12.7
