task,policy,perturbation,phase,frames,delta_shoulder_pan,delta_shoulder_lift,delta_elbow_flex,delta_wrist_flex,delta_wrist_roll,delta_gripper,delta_mean,relative_mean,relative_gripper,gripper_flip_rate,natural_shoulder_pan,natural_shoulder_lift,natural_elbow_flex,natural_wrist_flex,natural_wrist_roll,natural_gripper,sigma_shoulder_pan,sigma_shoulder_lift,sigma_elbow_flex,sigma_wrist_flex,sigma_wrist_roll,sigma_gripper
ring_insert,act,front_rotate_5deg,all,494,0.378,0.818,0.669,0.626,0.334,0.309,0.522,0.779,0.89,0.0202,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,front_blank,all,494,1.519,3.5,2.705,2.308,1.207,0.919,2.026,2.892,2.65,0.0445,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,front_uniform,all,494,1.677,3.769,3.348,2.686,1.328,0.969,2.296,3.237,2.794,0.0425,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_shift_x_20,all,494,0.2,0.45,0.379,0.315,0.133,0.097,0.262,0.361,0.281,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_shift_x_40,all,494,0.174,0.399,0.311,0.246,0.116,0.068,0.219,0.299,0.198,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_shift_x_80,all,494,0.182,0.393,0.309,0.27,0.131,0.079,0.227,0.318,0.228,0.004,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_shift_y_40,all,494,0.226,0.614,0.47,0.365,0.15,0.105,0.322,0.425,0.302,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_zoom_out_10pct,all,494,0.36,0.699,0.577,0.544,0.197,0.157,0.422,0.587,0.453,0.0081,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_zoom_in_10pct,all,494,0.343,0.617,0.534,0.479,0.193,0.145,0.385,0.544,0.417,0.0081,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_rotate_5deg,all,494,0.381,0.589,0.497,0.42,0.184,0.135,0.368,0.528,0.391,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_blank,all,494,1.297,3.266,2.457,1.738,0.769,0.565,1.682,2.237,1.629,0.0283,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,top_uniform,all,494,1.466,3.401,2.825,1.824,0.851,0.57,1.823,2.431,1.644,0.0223,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_shift_x_20,all,494,0.129,0.282,0.242,0.221,0.086,0.104,0.177,0.255,0.3,0.0081,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_shift_x_40,all,494,0.116,0.28,0.227,0.203,0.076,0.081,0.164,0.228,0.235,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_shift_x_80,all,494,0.153,0.32,0.265,0.236,0.092,0.098,0.194,0.275,0.283,0.0061,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_shift_y_40,all,494,0.155,0.329,0.289,0.288,0.109,0.11,0.213,0.305,0.317,0.0121,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_zoom_out_10pct,all,494,0.258,0.712,0.596,0.498,0.186,0.252,0.417,0.583,0.728,0.0182,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_zoom_in_10pct,all,494,0.264,0.671,0.537,0.462,0.182,0.23,0.391,0.552,0.664,0.0182,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_rotate_5deg,all,494,0.286,0.606,0.508,0.418,0.188,0.159,0.361,0.508,0.457,0.0081,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_blank,all,494,1.253,3.17,3.044,2.977,0.941,1.78,2.194,3.22,5.135,0.0992,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,wrist_uniform,all,494,1.407,3.112,4.222,3.651,1.019,1.957,2.561,3.703,5.646,0.1113,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,all_blank,all,494,10.214,31.058,29.423,22.875,6.056,4.432,17.343,21.565,12.784,0.1619,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,all_uniform,all,494,10.057,29.414,29.116,19.695,6.599,4.178,16.51,20.763,12.051,0.1619,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,all_dark_30pct,all,494,0.244,0.543,0.472,0.441,0.193,0.154,0.341,0.485,0.445,0.0081,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,all_bright_30pct,all,494,0.41,0.932,0.783,0.733,0.358,0.26,0.579,0.831,0.75,0.0142,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
ring_insert,act,all_blur_sigma2,all,494,1.049,1.872,1.524,1.47,0.706,0.698,1.22,1.825,2.013,0.0304,0.439,1.438,1.171,0.806,0.333,0.347,13.37,37.6,33.22,21.99,9.79,6.42
